Pot.ID,Species.combo,Density,Density.bin.adjusted,Trtmnt.replicate,Species,Final.density,Starting.density,Competitor.ID,Conspecific.abundance,Rel.freq,Plant.rep.unique,Plant.replicate,Height,Biomass.plant,Biomass.sp,Finalcount.sp,Budding.binomial,Repro.count.sp,Number.flowers.plant,Mean.biomass.plant,Root.biomass.sp
Wa.Ac.L.5,Wa.Ac,L,mix.low,5,W.acuminata,8,10,A.cupaniana,10,0.17,Wa.Ac.L.5.5,5,178,0.0874,1.6052,8,1,7,4,0.20065,
Wa.Ac.L.5,Wa.Ac,L,mix.low,5,W.acuminata,8,10,A.cupaniana,10,0.17,Wa.Ac.L.5.6,6,170,0.1435,1.6052,8,1,7,11,0.20065,
Wa.Ac.L.5,Wa.Ac,L,mix.low,5,W.acuminata,8,10,A.cupaniana,10,0.17,Wa.Ac.L.5.7,7,187,0.5115,1.6052,8,1,7,5,0.20065,
Wa.Ac.L.5,Wa.Ac,L,mix.low,5,W.acuminata,8,10,A.cupaniana,10,0.17,Wa.Ac.L.5.8,8,282,0.5537,1.6052,8,1,7,20,0.20065,
Wa.Pa.L.1,Wa.Pa,L,mix.low,1,W.acuminata,4,10,P.airoides,10,0.17,Wa.Pa.L.1.1,1,84,0.0194,0.1076,4,1,2,1,0.0269,
Wa.Pa.L.1,Wa.Pa,L,mix.low,1,W.acuminata,4,10,P.airoides,10,0.17,Wa.Pa.L.1.2,2,41,0.0241,0.1076,4,0,2,0,0.0269,
Wa.Pa.L.1,Wa.Pa,L,mix.low,1,W.acuminata,4,10,P.airoides,10,0.17,Wa.Pa.L.1.3,3,130,0.048,0.1076,4,1,2,1,0.0269,
Wa.Pa.L.1,Wa.Pa,L,mix.low,1,W.acuminata,4,10,P.airoides,10,0.17,Wa.Pa.L.1.4,4,56,0.0161,0.1076,4,0,2,0,0.0269,
Wa.Pa.L.2,Wa.Pa,L,mix.low,2,W.acuminata,2,10,P.airoides,10,0.17,Wa.Pa.L.2.1,1,,,0.048,2,0,0,0,0.024,
Wa.Pa.L.2,Wa.Pa,L,mix.low,2,W.acuminata,2,10,P.airoides,10,0.17,Wa.Pa.L.2.2,2,,,0.048,2,0,0,0,0.024,
Wa.Pa.L.3,Wa.Pa,L,mix.low,3,W.acuminata,2,5,P.airoides,10,0.17,Wa.Pa.L.3.1,1,100,0.0769,0.3647,2,1,2,1,0.18235,
Wa.Pa.L.3,Wa.Pa,L,mix.low,3,W.acuminata,2,5,P.airoides,10,0.17,Wa.Pa.L.3.2,2,160,0.2878,0.3647,2,1,2,2,0.18235,
Wa.Pa.L.5,Wa.Pa,L,mix.low,5,W.acuminata,0,10,P.airoides,10,0.17,Wa.Pa.L.5.NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Wa.H.4,Wa,H,mono.low,4,W.acuminata,6,12,W.acuminata,10,NA,Wa.H.4.1,1,185,0.2948,1.3731,6,1,5,9,0.22885,
Wa.H.4,Wa,H,mono.low,4,W.acuminata,6,12,W.acuminata,10,NA,Wa.H.4.2,2,170,0.1977,1.3731,6,1,5,11,0.22885,
Wa.H.4,Wa,H,mono.low,4,W.acuminata,6,12,W.acuminata,10,NA,Wa.H.4.3,3,165,0.0704,1.3731,6,1,5,4,0.22885,
Wa.H.4,Wa,H,mono.low,4,W.acuminata,6,12,W.acuminata,10,NA,Wa.H.4.4,4,67,0.0264,1.3731,6,0,5,0,0.22885,
Wa.H.4,Wa,H,mono.low,4,W.acuminata,6,12,W.acuminata,10,NA,Wa.H.4.5,5,215,0.3873,1.3731,6,1,5,4,0.22885,
Wa.H.4,Wa,H,mono.low,4,W.acuminata,6,12,W.acuminata,10,NA,Wa.H.4.6,6,270,0.3965,1.3731,6,1,5,19,0.22885,
Wa.L.2,Wa,L,mono.low,2,W.acuminata,10,10,W.acuminata,10,NA,Wa.L.2.1,1,140,0.3638,1.2855,10,0,5,0,0.12855,
Wa.L.2,Wa,L,mono.low,2,W.acuminata,10,10,W.acuminata,10,NA,Wa.L.2.2,2,40,0.0228,1.2855,10,0,5,0,0.12855,
Wa.L.2,Wa,L,mono.low,2,W.acuminata,10,10,W.acuminata,10,NA,Wa.L.2.3,3,90,0.0661,1.2855,10,0,5,0,0.12855,
Wa.L.2,Wa,L,mono.low,2,W.acuminata,10,10,W.acuminata,10,NA,Wa.L.2.4,4,190,0.2325,1.2855,10,1,5,8,0.12855,
Wa.L.2,Wa,L,mono.low,2,W.acuminata,10,10,W.acuminata,10,NA,Wa.L.2.5,5,145,0.0682,1.2855,10,1,5,7,0.12855,
Wa.L.2,Wa,L,mono.low,2,W.acuminata,10,10,W.acuminata,10,NA,Wa.L.2.6,6,120,0.2364,1.2855,10,1,5,1,0.12855,
Wa.L.2,Wa,L,mono.low,2,W.acuminata,10,10,W.acuminata,10,NA,Wa.L.2.7,7,130,0.1918,1.2855,10,0,5,0,0.12855,
Wa.L.2,Wa,L,mono.low,2,W.acuminata,10,10,W.acuminata,10,NA,Wa.L.2.8,8,71,0.0437,1.2855,10,1,5,2,0.12855,
Wa.L.2,Wa,L,mono.low,2,W.acuminata,10,10,W.acuminata,10,NA,Wa.L.2.9,9,120,0.0378,1.2855,10,1,5,1,0.12855,
Wa.L.2,Wa,L,mono.low,2,W.acuminata,10,10,W.acuminata,10,NA,Wa.L.2.10,10,63,0.0224,1.2855,10,0,5,0,0.12855,
Wa.L.4,Wa,L,mono.low,4,W.acuminata,10,10,W.acuminata,10,NA,Wa.L.4.1,1,70,0.0602,1.3536,10,0,4,0,0.13536,
Wa.L.4,Wa,L,mono.low,4,W.acuminata,10,10,W.acuminata,10,NA,Wa.L.4.2,2,60,0.0491,1.3536,10,0,4,0,0.13536,
Wa.L.4,Wa,L,mono.low,4,W.acuminata,10,10,W.acuminata,10,NA,Wa.L.4.3,3,50,0.0076,1.3536,10,0,4,0,0.13536,
Wa.L.4,Wa,L,mono.low,4,W.acuminata,10,10,W.acuminata,10,NA,Wa.L.4.4,4,60,0.0161,1.3536,10,0,4,0,0.13536,
Wa.L.4,Wa,L,mono.low,4,W.acuminata,10,10,W.acuminata,10,NA,Wa.L.4.5,5,55,0.0302,1.3536,10,0,4,0,0.13536,
Wa.L.4,Wa,L,mono.low,4,W.acuminata,10,10,W.acuminata,10,NA,Wa.L.4.6,6,212,0.3115,1.3536,10,1,4,6,0.13536,
Wa.L.4,Wa,L,mono.low,4,W.acuminata,10,10,W.acuminata,10,NA,Wa.L.4.7,7,115,0.4353,1.3536,10,1,4,1,0.13536,
Wa.L.4,Wa,L,mono.low,4,W.acuminata,10,10,W.acuminata,10,NA,Wa.L.4.8,8,170,0.0925,1.3536,10,1,4,4,0.13536,
Wa.L.4,Wa,L,mono.low,4,W.acuminata,10,10,W.acuminata,10,NA,Wa.L.4.9,9,190,0.2225,1.3536,10,1,4,11,0.13536,
Wa.L.4,Wa,L,mono.low,4,W.acuminata,10,10,W.acuminata,10,NA,Wa.L.4.10,10,98,0.1286,1.3536,10,0,4,0,0.13536,
Wa.M.3,Wa,M,mono.low,3,W.acuminata,10,10,W.acuminata,10,NA,Wa.M.3.1,1,152,0.3851,1.1078,6,1,5,3,0.1846333333,
Wa.M.3,Wa,M,mono.low,3,W.acuminata,10,10,W.acuminata,10,NA,Wa.M.3.2,2,160,0.0708,1.1078,6,1,5,6,0.1846333333,
Wa.M.3,Wa,M,mono.low,3,W.acuminata,10,10,W.acuminata,10,NA,Wa.M.3.3,3,27,0.1051,1.1078,6,0,5,0,0.1846333333,
Wa.M.3,Wa,M,mono.low,3,W.acuminata,10,10,W.acuminata,10,NA,Wa.M.3.4,4,140,0.0132,1.1078,6,1,5,1,0.1846333333,
Wa.M.3,Wa,M,mono.low,3,W.acuminata,10,10,W.acuminata,10,NA,Wa.M.3.5,5,205,0.1961,1.1078,6,1,5,7,0.1846333333,
Wa.M.3,Wa,M,mono.low,3,W.acuminata,10,10,W.acuminata,10,NA,Wa.M.3.6,6,160,0.3375,1.1078,6,1,5,8,0.1846333333,
Wa.Ac.H.3,Wa.Ac,H,mix.med,3,W.acuminata,20,30,A.cupaniana,30,0.5,Wa.Ac.H.3.1,1,85,0.0259,1.6745,19,0,10,0,0.0881315789,
Wa.Ac.H.3,Wa.Ac,H,mix.med,3,W.acuminata,20,30,A.cupaniana,30,0.5,Wa.Ac.H.3.2,2,105,0.0633,1.6745,19,0,10,0,0.0881315789,
Wa.Ac.H.3,Wa.Ac,H,mix.med,3,W.acuminata,20,30,A.cupaniana,30,0.5,Wa.Ac.H.3.3,3,190,0.1808,1.6745,19,1,10,4,0.0881315789,
Wa.Ac.H.3,Wa.Ac,H,mix.med,3,W.acuminata,20,30,A.cupaniana,30,0.5,Wa.Ac.H.3.4,4,50,0.0198,1.6745,19,0,10,0,0.0881315789,
Wa.Ac.H.3,Wa.Ac,H,mix.med,3,W.acuminata,20,30,A.cupaniana,30,0.5,Wa.Ac.H.3.5,5,170,0.071,1.6745,19,1,10,2,0.0881315789,
Wa.Ac.H.3,Wa.Ac,H,mix.med,3,W.acuminata,20,30,A.cupaniana,30,0.5,Wa.Ac.H.3.6,6,118,0.0564,1.6745,19,1,10,1,0.0881315789,
Wa.Ac.H.3,Wa.Ac,H,mix.med,3,W.acuminata,20,30,A.cupaniana,30,0.5,Wa.Ac.H.3.7,7,56,0.0105,1.6745,19,0,10,0,0.0881315789,
Wa.Ac.H.3,Wa.Ac,H,mix.med,3,W.acuminata,20,30,A.cupaniana,30,0.5,Wa.Ac.H.3.8,8,60,0.0142,1.6745,19,0,10,0,0.0881315789,
Wa.Ac.H.3,Wa.Ac,H,mix.med,3,W.acuminata,20,30,A.cupaniana,30,0.5,Wa.Ac.H.3.9,9,122,0.1144,1.6745,19,0,10,0,0.0881315789,
Wa.Ac.H.3,Wa.Ac,H,mix.med,3,W.acuminata,20,30,A.cupaniana,30,0.5,Wa.Ac.H.3.10,10,47,0.0088,1.6745,19,0,10,0,0.0881315789,
Wa.Ac.H.3,Wa.Ac,H,mix.med,3,W.acuminata,20,30,A.cupaniana,30,0.5,Wa.Ac.H.3.11,11,270,0.2563,1.6745,19,1,10,9,0.0881315789,
Wa.Ac.H.3,Wa.Ac,H,mix.med,3,W.acuminata,20,30,A.cupaniana,30,0.5,Wa.Ac.H.3.12,12,150,0.0772,1.6745,19,1,10,2,0.0881315789,
Wa.Ac.H.3,Wa.Ac,H,mix.med,3,W.acuminata,20,30,A.cupaniana,30,0.5,Wa.Ac.H.3.13,13,220,0.5261,1.6745,19,1,10,9,0.0881315789,
Wa.Ac.H.3,Wa.Ac,H,mix.med,3,W.acuminata,20,30,A.cupaniana,30,0.5,Wa.Ac.H.3.14,14,152,0.0525,1.6745,19,1,10,1,0.0881315789,
Wa.Ac.H.3,Wa.Ac,H,mix.med,3,W.acuminata,20,30,A.cupaniana,30,0.5,Wa.Ac.H.3.15,15,85,0.0378,1.6745,19,1,10,1,0.0881315789,
Wa.Ac.H.3,Wa.Ac,H,mix.med,3,W.acuminata,20,30,A.cupaniana,30,0.5,Wa.Ac.H.3.16,16,120,0.0294,1.6745,19,1,10,1,0.0881315789,
Wa.Ac.H.3,Wa.Ac,H,mix.med,3,W.acuminata,20,30,A.cupaniana,30,0.5,Wa.Ac.H.3.17,17,107,0.0451,1.6745,19,1,10,1,0.0881315789,
Wa.Ac.H.3,Wa.Ac,H,mix.med,3,W.acuminata,20,30,A.cupaniana,30,0.5,Wa.Ac.H.3.18,18,63,0.0325,1.6745,19,0,10,0,0.0881315789,
Wa.Ac.H.3,Wa.Ac,H,mix.med,3,W.acuminata,20,30,A.cupaniana,30,0.5,Wa.Ac.H.3.19,19,72,0.0525,1.6745,19,0,10,0,0.0881315789,
Wa.Ac.M.1,Wa.Ac,M,mix.med,1,W.acuminata,16,30,A.cupaniana,30,0.5,Wa.Ac.M.1.1,1,75,0.0261,1.3539,16,1,9,1,0.08461875,
Wa.Ac.M.1,Wa.Ac,M,mix.med,1,W.acuminata,16,30,A.cupaniana,30,0.5,Wa.Ac.M.1.2,2,40,0.0393,1.3539,16,0,9,0,0.08461875,
Wa.Ac.M.1,Wa.Ac,M,mix.med,1,W.acuminata,16,30,A.cupaniana,30,0.5,Wa.Ac.M.1.3,3,51,0.0154,1.3539,16,0,9,0,0.08461875,
Wa.Ac.M.1,Wa.Ac,M,mix.med,1,W.acuminata,16,30,A.cupaniana,30,0.5,Wa.Ac.M.1.4,4,57,0.0301,1.3539,16,0,9,0,0.08461875,
Wa.Ac.M.1,Wa.Ac,M,mix.med,1,W.acuminata,16,30,A.cupaniana,30,0.5,Wa.Ac.M.1.5,5,86,0.0494,1.3539,16,1,9,1,0.08461875,
Wa.Ac.M.1,Wa.Ac,M,mix.med,1,W.acuminata,16,30,A.cupaniana,30,0.5,Wa.Ac.M.1.6,6,49,0.0476,1.3539,16,1,9,1,0.08461875,
Wa.Ac.M.1,Wa.Ac,M,mix.med,1,W.acuminata,16,30,A.cupaniana,30,0.5,Wa.Ac.M.1.7,7,58,0.036,1.3539,16,0,9,0,0.08461875,
Wa.Ac.M.1,Wa.Ac,M,mix.med,1,W.acuminata,16,30,A.cupaniana,30,0.5,Wa.Ac.M.1.8,8,102,0.0257,1.3539,16,1,9,1,0.08461875,
Wa.Ac.M.1,Wa.Ac,M,mix.med,1,W.acuminata,16,30,A.cupaniana,30,0.5,Wa.Ac.M.1.9,9,110,0.2035,1.3539,16,0,9,0,0.08461875,
Wa.Ac.M.1,Wa.Ac,M,mix.med,1,W.acuminata,16,30,A.cupaniana,30,0.5,Wa.Ac.M.1.10,10,116,0.1548,1.3539,16,1,9,1,0.08461875,
Wa.Ac.M.1,Wa.Ac,M,mix.med,1,W.acuminata,16,30,A.cupaniana,30,0.5,Wa.Ac.M.1.11,11,110,0.0378,1.3539,16,0,9,0,0.08461875,
Wa.Ac.M.1,Wa.Ac,M,mix.med,1,W.acuminata,16,30,A.cupaniana,30,0.5,Wa.Ac.M.1.12,12,108,0.1723,1.3539,16,1,9,1,0.08461875,
Wa.Ac.M.1,Wa.Ac,M,mix.med,1,W.acuminata,16,30,A.cupaniana,30,0.5,Wa.Ac.M.1.13,13,100,0.0791,1.3539,16,0,9,0,0.08461875,
Wa.Ac.M.1,Wa.Ac,M,mix.med,1,W.acuminata,16,30,A.cupaniana,30,0.5,Wa.Ac.M.1.14,14,158,0.1818,1.3539,16,1,9,5,0.08461875,
Wa.Ac.M.1,Wa.Ac,M,mix.med,1,W.acuminata,16,30,A.cupaniana,30,0.5,Wa.Ac.M.1.15,15,138,0.1428,1.3539,16,1,9,2,0.08461875,
Wa.Ac.M.1,Wa.Ac,M,mix.med,1,W.acuminata,16,30,A.cupaniana,30,0.5,Wa.Ac.M.1.16,16,125,0.1122,1.3539,16,1,9,1,0.08461875,
Wa.Ac.M.2,Wa.Ac,M,mix.med,2,W.acuminata,28,30,A.cupaniana,30,0.5,Wa.Ac.M.2.1,1,65,0.0141,2.1398,28,0,8,0,0.0764214286,
Wa.Ac.M.2,Wa.Ac,M,mix.med,2,W.acuminata,28,30,A.cupaniana,30,0.5,Wa.Ac.M.2.2,2,35,0.0135,2.1398,28,0,8,0,0.0764214286,
Wa.Ac.M.2,Wa.Ac,M,mix.med,2,W.acuminata,28,30,A.cupaniana,30,0.5,Wa.Ac.M.2.3,3,55,0.0092,2.1398,28,0,8,0,0.0764214286,
Wa.Ac.M.2,Wa.Ac,M,mix.med,2,W.acuminata,28,30,A.cupaniana,30,0.5,Wa.Ac.M.2.4,4,57,0.0114,2.1398,28,0,8,0,0.0764214286,
Wa.Ac.M.2,Wa.Ac,M,mix.med,2,W.acuminata,28,30,A.cupaniana,30,0.5,Wa.Ac.M.2.5,5,70,0.0264,2.1398,28,0,8,0,0.0764214286,
Wa.Ac.M.2,Wa.Ac,M,mix.med,2,W.acuminata,28,30,A.cupaniana,30,0.5,Wa.Ac.M.2.6,6,65,0.0183,2.1398,28,0,8,0,0.0764214286,
Wa.Ac.M.2,Wa.Ac,M,mix.med,2,W.acuminata,28,30,A.cupaniana,30,0.5,Wa.Ac.M.2.7,7,55,0.0127,2.1398,28,0,8,0,0.0764214286,
Wa.Ac.M.2,Wa.Ac,M,mix.med,2,W.acuminata,28,30,A.cupaniana,30,0.5,Wa.Ac.M.2.8,8,60,0.0095,2.1398,28,0,8,0,0.0764214286,
Wa.Ac.M.2,Wa.Ac,M,mix.med,2,W.acuminata,28,30,A.cupaniana,30,0.5,Wa.Ac.M.2.9,9,60,0.0537,2.1398,28,1,8,2,0.0764214286,
Wa.Ac.M.2,Wa.Ac,M,mix.med,2,W.acuminata,28,30,A.cupaniana,30,0.5,Wa.Ac.M.2.10,10,76,0.0187,2.1398,28,0,8,0,0.0764214286,
Wa.Ac.M.2,Wa.Ac,M,mix.med,2,W.acuminata,28,30,A.cupaniana,30,0.5,Wa.Ac.M.2.11,11,45,0.0145,2.1398,28,0,8,0,0.0764214286,
Wa.Ac.M.2,Wa.Ac,M,mix.med,2,W.acuminata,28,30,A.cupaniana,30,0.5,Wa.Ac.M.2.12,12,44,0.0101,2.1398,28,0,8,0,0.0764214286,
Wa.Ac.M.2,Wa.Ac,M,mix.med,2,W.acuminata,28,30,A.cupaniana,30,0.5,Wa.Ac.M.2.13,13,69,0.0205,2.1398,28,0,8,0,0.0764214286,
Wa.Ac.M.2,Wa.Ac,M,mix.med,2,W.acuminata,28,30,A.cupaniana,30,0.5,Wa.Ac.M.2.14,14,48,0.037,2.1398,28,0,8,0,0.0764214286,
Wa.Ac.M.2,Wa.Ac,M,mix.med,2,W.acuminata,28,30,A.cupaniana,30,0.5,Wa.Ac.M.2.15,15,95,0.037,2.1398,28,0,8,0,0.0764214286,
Wa.Ac.M.2,Wa.Ac,M,mix.med,2,W.acuminata,28,30,A.cupaniana,30,0.5,Wa.Ac.M.2.16,16,86,0.0489,2.1398,28,0,8,0,0.0764214286,
Wa.Ac.M.2,Wa.Ac,M,mix.med,2,W.acuminata,28,30,A.cupaniana,30,0.5,Wa.Ac.M.2.17,17,100,0.0896,2.1398,28,0,8,0,0.0764214286,
Wa.Ac.M.2,Wa.Ac,M,mix.med,2,W.acuminata,28,30,A.cupaniana,30,0.5,Wa.Ac.M.2.18,18,120,0.0604,2.1398,28,0,8,0,0.0764214286,
Wa.Ac.M.2,Wa.Ac,M,mix.med,2,W.acuminata,28,30,A.cupaniana,30,0.5,Wa.Ac.M.2.19,19,195,0.1943,2.1398,28,1,8,6,0.0764214286,
Wa.Ac.M.2,Wa.Ac,M,mix.med,2,W.acuminata,28,30,A.cupaniana,30,0.5,Wa.Ac.M.2.20,20,110,0.17,2.1398,28,1,8,1,0.0764214286,
Wa.Ac.M.2,Wa.Ac,M,mix.med,2,W.acuminata,28,30,A.cupaniana,30,0.5,Wa.Ac.M.2.21,21,110,0.1,2.1398,28,1,8,7,0.0764214286,
Wa.Ac.M.2,Wa.Ac,M,mix.med,2,W.acuminata,28,30,A.cupaniana,30,0.5,Wa.Ac.M.2.22,22,115,0.04,2.1398,28,0,8,0,0.0764214286,
Wa.Ac.M.2,Wa.Ac,M,mix.med,2,W.acuminata,28,30,A.cupaniana,30,0.5,Wa.Ac.M.2.23,23,166,0.16,2.1398,28,1,8,4,0.0764214286,
Wa.Ac.M.2,Wa.Ac,M,mix.med,2,W.acuminata,28,30,A.cupaniana,30,0.5,Wa.Ac.M.2.24,24,167,0.14,2.1398,28,1,8,4,0.0764214286,
Wa.Ac.M.2,Wa.Ac,M,mix.med,2,W.acuminata,28,30,A.cupaniana,30,0.5,Wa.Ac.M.2.25,25,170,0.07,2.1398,28,1,8,4,0.0764214286,
Wa.Ac.M.2,Wa.Ac,M,mix.med,2,W.acuminata,28,30,A.cupaniana,30,0.5,Wa.Ac.M.2.26,26,165,0.39,2.1398,28,0,8,0,0.0764214286,
Wa.Ac.M.2,Wa.Ac,M,mix.med,2,W.acuminata,28,30,A.cupaniana,30,0.5,Wa.Ac.M.2.27,27,183,0.13,2.1398,28,1,8,3,0.0764214286,
Wa.Ac.M.2,Wa.Ac,M,mix.med,2,W.acuminata,28,30,A.cupaniana,30,0.5,Wa.Ac.M.2.28,28,230,0.24,2.1398,28,1,8,13,0.0764214286,
Wa.Ac.M.3,Wa.Ac,M,mix.med,3,W.acuminata,18,30,A.cupaniana,30,0.5,Wa.Ac.M.3.1,1,88,0.0162,1.423,18,0,8,0,0.0790555556,
Wa.Ac.M.3,Wa.Ac,M,mix.med,3,W.acuminata,18,30,A.cupaniana,30,0.5,Wa.Ac.M.3.2,2,102,0.0585,1.423,18,0,8,0,0.0790555556,
Wa.Ac.M.3,Wa.Ac,M,mix.med,3,W.acuminata,18,30,A.cupaniana,30,0.5,Wa.Ac.M.3.3,3,71,0.0065,1.423,18,0,8,0,0.0790555556,
Wa.Ac.M.3,Wa.Ac,M,mix.med,3,W.acuminata,18,30,A.cupaniana,30,0.5,Wa.Ac.M.3.4,4,187,0.036,1.423,18,1,8,3,0.0790555556,
Wa.Ac.M.3,Wa.Ac,M,mix.med,3,W.acuminata,18,30,A.cupaniana,30,0.5,Wa.Ac.M.3.5,5,107,0.0517,1.423,18,0,8,0,0.0790555556,
Wa.Ac.M.3,Wa.Ac,M,mix.med,3,W.acuminata,18,30,A.cupaniana,30,0.5,Wa.Ac.M.3.6,6,85,0.0197,1.423,18,0,8,0,0.0790555556,
Wa.Ac.M.3,Wa.Ac,M,mix.med,3,W.acuminata,18,30,A.cupaniana,30,0.5,Wa.Ac.M.3.7,7,143,0.136,1.423,18,0,8,0,0.0790555556,
Wa.Ac.M.3,Wa.Ac,M,mix.med,3,W.acuminata,18,30,A.cupaniana,30,0.5,Wa.Ac.M.3.8,8,245,0.1611,1.423,18,1,8,8,0.0790555556,
Wa.Ac.M.3,Wa.Ac,M,mix.med,3,W.acuminata,18,30,A.cupaniana,30,0.5,Wa.Ac.M.3.9,9,225,0.3026,1.423,18,1,8,16,0.0790555556,
Wa.Ac.M.3,Wa.Ac,M,mix.med,3,W.acuminata,18,30,A.cupaniana,30,0.5,Wa.Ac.M.3.10,10,199,0.1192,1.423,18,1,8,5,0.0790555556,
Wa.Ac.M.3,Wa.Ac,M,mix.med,3,W.acuminata,18,30,A.cupaniana,30,0.5,Wa.Ac.M.3.11,11,81,0.0513,1.423,18,0,8,0,0.0790555556,
Wa.Ac.M.3,Wa.Ac,M,mix.med,3,W.acuminata,18,30,A.cupaniana,30,0.5,Wa.Ac.M.3.12,12,124,0.0748,1.423,18,1,8,1,0.0790555556,
Wa.Ac.M.3,Wa.Ac,M,mix.med,3,W.acuminata,18,30,A.cupaniana,30,0.5,Wa.Ac.M.3.13,13,202,0.131,1.423,18,1,8,3,0.0790555556,
Wa.Ac.M.3,Wa.Ac,M,mix.med,3,W.acuminata,18,30,A.cupaniana,30,0.5,Wa.Ac.M.3.14,14,121,0.0289,1.423,18,0,8,0,0.0790555556,
Wa.Ac.M.3,Wa.Ac,M,mix.med,3,W.acuminata,18,30,A.cupaniana,30,0.5,Wa.Ac.M.3.15,15,88,0.0426,1.423,18,0,8,0,0.0790555556,
Wa.Ac.M.3,Wa.Ac,M,mix.med,3,W.acuminata,18,30,A.cupaniana,30,0.5,Wa.Ac.M.3.16,16,143,0.0742,1.423,18,1,8,3,0.0790555556,
Wa.Ac.M.3,Wa.Ac,M,mix.med,3,W.acuminata,18,30,A.cupaniana,30,0.5,Wa.Ac.M.3.17,17,111,0.103,1.423,18,1,8,1,0.0790555556,
Wa.Ac.M.3,Wa.Ac,M,mix.med,3,W.acuminata,18,30,A.cupaniana,30,0.5,Wa.Ac.M.3.18,18,72,0.0097,1.423,18,0,8,0,0.0790555556,
Wa.Ac.M.4,Wa.Ac,M,mix.med,4,W.acuminata,13,30,A.cupaniana,30,0.5,Wa.Ac.M.4.1,1,148,0.0305,1.0599,13,1,7,2,0.0815307692,
Wa.Ac.M.4,Wa.Ac,M,mix.med,4,W.acuminata,13,30,A.cupaniana,30,0.5,Wa.Ac.M.4.2,2,125,0.1101,1.0599,13,1,7,14,0.0815307692,
Wa.Ac.M.4,Wa.Ac,M,mix.med,4,W.acuminata,13,30,A.cupaniana,30,0.5,Wa.Ac.M.4.3,3,125,0.0067,1.0599,13,0,7,0,0.0815307692,
Wa.Ac.M.4,Wa.Ac,M,mix.med,4,W.acuminata,13,30,A.cupaniana,30,0.5,Wa.Ac.M.4.4,4,96,0.0095,1.0599,13,0,7,0,0.0815307692,
Wa.Ac.M.4,Wa.Ac,M,mix.med,4,W.acuminata,13,30,A.cupaniana,30,0.5,Wa.Ac.M.4.5,5,42,0.0062,1.0599,13,0,7,0,0.0815307692,
Wa.Ac.M.4,Wa.Ac,M,mix.med,4,W.acuminata,13,30,A.cupaniana,30,0.5,Wa.Ac.M.4.6,6,163,0.1337,1.0599,13,1,7,5,0.0815307692,
Wa.Ac.M.4,Wa.Ac,M,mix.med,4,W.acuminata,13,30,A.cupaniana,30,0.5,Wa.Ac.M.4.7,7,45,0.0073,1.0599,13,0,7,0,0.0815307692,
Wa.Ac.M.4,Wa.Ac,M,mix.med,4,W.acuminata,13,30,A.cupaniana,30,0.5,Wa.Ac.M.4.8,8,175,0.0519,1.0599,13,1,7,2,0.0815307692,
Wa.Ac.M.4,Wa.Ac,M,mix.med,4,W.acuminata,13,30,A.cupaniana,30,0.5,Wa.Ac.M.4.9,9,200,0.1533,1.0599,13,1,7,3,0.0815307692,
Wa.Ac.M.4,Wa.Ac,M,mix.med,4,W.acuminata,13,30,A.cupaniana,30,0.5,Wa.Ac.M.4.10,10,40,0.0124,1.0599,13,0,7,0,0.0815307692,
Wa.Ac.M.4,Wa.Ac,M,mix.med,4,W.acuminata,13,30,A.cupaniana,30,0.5,Wa.Ac.M.4.11,11,108,0.025,1.0599,13,0,7,0,0.0815307692,
Wa.Ac.M.4,Wa.Ac,M,mix.med,4,W.acuminata,13,30,A.cupaniana,30,0.5,Wa.Ac.M.4.12,12,200,0.2314,1.0599,13,1,7,5,0.0815307692,
Wa.Ac.M.4,Wa.Ac,M,mix.med,4,W.acuminata,13,30,A.cupaniana,30,0.5,Wa.Ac.M.4.13,13,280,0.2819,1.0599,13,1,7,12,0.0815307692,
Wa.Ac.M.5,Wa.Ac,M,mix.med,5,W.acuminata,19,30,A.cupaniana,30,0.5,Wa.Ac.M.5.1,1,210,0.1921,2.49,19,1,10,3,0.1310526316,
Wa.Ac.M.5,Wa.Ac,M,mix.med,5,W.acuminata,19,30,A.cupaniana,30,0.5,Wa.Ac.M.5.2,2,45,0.0093,2.49,19,0,10,0,0.1310526316,
Wa.Ac.M.5,Wa.Ac,M,mix.med,5,W.acuminata,19,30,A.cupaniana,30,0.5,Wa.Ac.M.5.3,3,48,0.0104,2.49,19,0,10,0,0.1310526316,
Wa.Ac.M.5,Wa.Ac,M,mix.med,5,W.acuminata,19,30,A.cupaniana,30,0.5,Wa.Ac.M.5.4,4,54,0.0052,2.49,19,0,10,0,0.1310526316,
Wa.Ac.M.5,Wa.Ac,M,mix.med,5,W.acuminata,19,30,A.cupaniana,30,0.5,Wa.Ac.M.5.5,5,84,0.033,2.49,19,0,10,0,0.1310526316,
Wa.Ac.M.5,Wa.Ac,M,mix.med,5,W.acuminata,19,30,A.cupaniana,30,0.5,Wa.Ac.M.5.6,6,75,0.0168,2.49,19,0,10,0,0.1310526316,
Wa.Ac.M.5,Wa.Ac,M,mix.med,5,W.acuminata,19,30,A.cupaniana,30,0.5,Wa.Ac.M.5.7,7,95,0.1916,2.49,19,1,10,6,0.1310526316,
Wa.Ac.M.5,Wa.Ac,M,mix.med,5,W.acuminata,19,30,A.cupaniana,30,0.5,Wa.Ac.M.5.8,8,157,0.0357,2.49,19,1,10,1,0.1310526316,
